unique_id,date,title,company,type,experience,salary,interview_difficulty
134289272544352,2022-12-13,devops engineer,Apple,Tech,2,91341,64.9
134289272544400,2022-03-21,eletrician,Siemens,non-Tech,2,92913,68.75
134289272544448,2022-07-02,mechanic,Boeing,non-Tech,2,95452,90.1
134289272544496,2022-08-24,designer,Boeing,non-Tech,2,84435,70.49
134289272544544,,devops engineer,Apple,Tech,1,88272,92.61
134289272544592,2022-11-03,designer,Boeing,non-Tech,2,97423,86.02
134289272544640,2022-09-22,designer,Boeing,non-Tech,1,75858,72.08
134289272544688,2022-06-26,eletrician,Siemens,non-Tech,1,80795,75.98
134289272544736,2022-12-06,eletrician,Siemens,non-Tech,1,70435,91.74
134289272544784,2022-11-27,trainee,Boeing,non-Tech,1,66005,96.62
134289272544832,2022-12-29,trainee,Siemens,non-Tech,1,68895,70.67
134289272544880,2022-08-23,platform engineer,Apple,Tech,3,65731,74.0
134289272544928,2022-10-27,trainee,Boeing,non-Tech,4,,76.76
134289272544976,2022-11-13,eletrician,Siemens,non-Tech,1,93357,77.72
134289272545024,2022-09-18,mechanic,Siemens,non-Tech,,69448,88.08
134289272545072,2022-11-09,mechanic,Siemens,non-Tech,3,71173,98.23
134289272545120,2022-10-12,platform engineer,Apple,Tech,,93371,77.07
134289272545168,2022-08-29,trainee,Siemens,non-Tech,1,78872,69.95
134289272545216,2022-12-17,trainee,Boeing,non-Tech,1,69235,66.46
134289272545264,2022-11-23,trainee,Boeing,non-Tech,2,70293,67.41
134289272545312,2022-12-31,devops engineer,Apple,Tech,1,74938,
134289272545360,2022-06-12,eletrician,Siemens,non-Tech,1,89358,78.07
134289272545408,2022-08-13,designer,Boeing,non-Tech,3,91401,86.17
134289272545456,2022-11-25,trainee,Boeing,non-Tech,2,84406,86.01
134289272545504,2022-11-30,designer,Boeing,non-Tech,4,83781,81.52
134289272545552,2022-12-05,trainee,Siemens,non-Tech,2,85370,75.82
134289272545600,2022-11-30,devops engineer,Apple,Tech,1,72066,83.76
134289272545648,2022-03-28,eletrician,Siemens,non-Tech,2,71603,63.22
134289272545696,2022-11-13,platform engineer,Apple,Tech,1,68105,63.89
134289272545744,2022-12-22,mechanic,Boeing,non-Tech,2,89537,88.65
134289272545792,2022-11-20,designer,Boeing,non-Tech,1,78145,67.11
134289272545840,2022-10-30,platform engineer,Apple,Tech,1,78736,81.57
134289272545888,2022-10-28,mechanic,Boeing,non-Tech,1,68027,82.57
134289272545936,2022-08-15,platform engineer,Apple,Tech,2,99201,84.72
134289272545984,2022-12-04,eletrician,Siemens,non-Tech,1,80095,88.66
134289272546032,2022-12-18,trainee,Siemens,non-Tech,2,93762,81.63
134289272546080,2022-08-19,designer,Boeing,non-Tech,2,76379,95.15
134289272546128,2022-11-02,trainee,Siemens,non-Tech,2,74892,91.34
134289272546176,2022-11-04,database engineer,Apple,Tech,2,72725,92.56
134289272546224,2022-10-07,mechanic,Siemens,non-Tech,1,79295,64.87
134289272546272,2022-09-05,trainee,Siemens,non-Tech,2,94097,69.92
134289272546320,2022-12-03,eletrician,Siemens,non-Tech,3,75757,77.59
134289272546368,2022-12-14,trainee,Siemens,non-Tech,1,84298,75.85
134289272546416,2022-10-02,designer,Boeing,non-Tech,2,82349,91.42
134289272546464,2022-12-10,mechanic,Boeing,non-Tech,2,71381,71.6
134289272546512,2022-11-20,devops engineer,Apple,Tech,1,79781,69.52
134289272546560,2022-09-28,trainee,Boeing,non-Tech,1,95621,86.54
134289272546608,2022-12-26,devops engineer,Apple,Tech,3,79730,82.91
134289272546656,2022-04-07,trainee,Siemens,non-Tech,2,90845,81.26
134289272546704,2022-12-04,devops engineer,Apple,Tech,2,80989,75.18
134289272546752,2022-09-06,platform engineer,Apple,Tech,2,91503,63.56
134289272546800,2022-08-06,platform engineer,Apple,Tech,2,80332,66.39
134289272546848,2022-12-11,trainee,Siemens,non-Tech,1,83462,86.26
134289272546896,2022-06-08,eletrician,Siemens,non-Tech,1,62980,78.97
134289272546944,2022-10-25,mechanic,Siemens,non-Tech,1,72431,63.15
134289272546992,2022-08-23,eletrician,Siemens,non-Tech,1,,82.6
134289272547040,2022-07-26,devops engineer,Apple,Tech,3,68305,87.0
134289272547088,2022-12-15,designer,Boeing,non-Tech,3,85813,75.95
134289272547136,2022-07-15,mechanic,Boeing,non-Tech,1,93110,78.46
134289272547184,2022-06-26,trainee,Siemens,non-Tech,3,71061,
134289272547232,2022-12-13,mechanic,Boeing,non-Tech,1,83713,65.23
134289272547280,2022-11-03,eletrician,Siemens,non-Tech,2,83209,96.14
134289272547328,2022-12-30,trainee,Boeing,non-Tech,1,88204,88.33
134289272547376,2022-11-10,eletrician,Siemens,non-Tech,2,71040,74.14
134289272547424,2022-10-27,designer,Boeing,non-Tech,5,77328,96.63
134289272547472,2022-06-18,mechanic,Siemens,non-Tech,3,91688,89.62
134289272547520,2023-01-01,designer,Boeing,non-Tech,3,97149,77.02
134289272547568,2022-12-25,trainee,Boeing,non-Tech,2,93768,62.86
134289272547616,2022-07-13,trainee,Boeing,non-Tech,2,77083,65.83
134289272547664,2022-11-09,platform engineer,Apple,Tech,1,78504,65.52
134289272547712,2022-11-05,eletrician,Siemens,non-Tech,1,75757,80.99
134289272547760,2022-11-21,mechanic,Boeing,non-Tech,2,80842,80.35
134289272547808,2022-12-19,platform engineer,Apple,Tech,2,89062,92.93
134289272547856,2022-11-28,devops engineer,Apple,Tech,2,79119,90.12
134289272547904,2022-09-18,trainee,Siemens,non-Tech,1,71325,96.48
134289272547952,,trainee,Boeing,non-Tech,2,68445,67.85
134289272548000,2022-11-19,mechanic,Siemens,non-Tech,2,82831,86.49
134289272548048,2022-11-18,mechanic,Boeing,non-Tech,1,81810,63.86
134289272548096,2022-10-22,mechanic,Boeing,non-Tech,2,63643,87.03
134289272548144,2022-07-22,devops engineer,Apple,Tech,3,79245,79.52
134289272548192,2022-07-22,trainee,Siemens,non-Tech,1,61884,77.53
134289272548240,2022-10-23,designer,Boeing,non-Tech,2,83984,83.34
134289272548288,2022-12-24,mechanic,Siemens,non-Tech,2,91503,88.05
134289272548336,2022-11-14,devops engineer,Apple,Tech,2,84554,79.62
134289272548384,2023-01-01,trainee,Siemens,non-Tech,,76663,99.39
134289272548432,2022-09-25,eletrician,Siemens,non-Tech,2,81983,95.73
134289272548480,2022-11-03,mechanic,Siemens,non-Tech,1,94496,68.45
134289272548528,2022-11-06,eletrician,Siemens,non-Tech,,78621,95.1
134289272548576,2022-12-24,database engineer,Apple,Tech,1,78457,89.05
134289272548624,2022-11-24,eletrician,Siemens,non-Tech,5,73811,82.62
134289272548672,2022-11-18,devops engineer,Apple,Tech,2,78648,81.81
134289272548720,,trainee,Boeing,non-Tech,2,84899,74.97
134289272548768,2022-12-21,platform engineer,Apple,Tech,3,71731,94.59
134289272548816,2022-04-24,designer,Boeing,non-Tech,1,60398,74.78
134289272548864,2022-11-29,mechanic,Boeing,non-Tech,3,78343,
134289272548912,2022-11-08,trainee,Siemens,non-Tech,3,,70.4
134289272548960,2022-11-26,database engineer,Apple,Tech,2,88293,82.1
134289272549008,2022-05-20,trainee,Siemens,non-Tech,1,72970,85.9
134289272549056,2022-05-20,trainee,Siemens,non-Tech,3,96941,70.97
134289272549104,2022-10-18,mechanic,Siemens,non-Tech,2,71076,65.79
134289272549152,2022-11-04,eletrician,Siemens,non-Tech,2,85320,76.0
134289272549200,2022-11-19,devops engineer,Apple,Tech,2,77592,69.76
134289272549248,2022-12-05,mechanic,Siemens,non-Tech,1,,75.84
134289272549296,,mechanic,Siemens,non-Tech,3,71585,95.95
134289272549344,2022-10-30,eletrician,Siemens,non-Tech,2,63358,85.59
134289272549392,2022-12-12,platform engineer,Apple,Tech,2,75562,88.25
134289272549440,2022-12-10,trainee,Siemens,non-Tech,1,94504,76.12
134289272549488,2022-11-09,designer,Boeing,non-Tech,3,79721,86.21
134289272549536,2022-12-23,database engineer,Apple,Tech,1,69881,80.52
134289272549584,2022-11-23,mechanic,Boeing,non-Tech,2,64207,90.17
134289272549632,2022-08-27,database engineer,Apple,Tech,1,79742,81.86
134289272549680,2022-12-19,mechanic,Boeing,non-Tech,2,84053,86.26
134289272549728,2022-09-15,platform engineer,Apple,Tech,2,81135,79.53
134289272549776,2022-05-30,designer,Boeing,non-Tech,1,80506,68.84
134289272549824,2022-07-24,database engineer,Apple,Tech,2,66285,85.27
134289272549872,2022-10-05,designer,Boeing,non-Tech,2,86509,77.02
134289272549920,2022-10-27,designer,Boeing,non-Tech,2,82873,84.43
134289272549968,2022-12-08,mechanic,Boeing,non-Tech,3,98167,66.95
134289272550016,2022-11-05,designer,Boeing,non-Tech,3,86413,76.22
134289272550064,2022-10-26,eletrician,Siemens,non-Tech,2,98786,
134289272550112,2022-11-14,trainee,Boeing,non-Tech,1,80010,67.68
134289272550160,2022-11-21,database engineer,Apple,Tech,2,93368,73.35
134289272550208,2022-09-03,trainee,Boeing,non-Tech,2,91316,76.27
134289272550256,2022-05-08,trainee,Boeing,non-Tech,2,80441,81.63
134289272550304,2022-10-10,platform engineer,Apple,Tech,1,77252,63.44
134289272550352,2022-08-13,designer,Boeing,non-Tech,1,67424,70.73
134289272550400,2022-06-30,trainee,Boeing,non-Tech,1,97444,81.35
134289272550448,2022-08-24,eletrician,Siemens,non-Tech,2,67948,87.46
134289272550496,2022-10-12,mechanic,Boeing,non-Tech,3,83682,72.38
134289272550544,,mechanic,Siemens,non-Tech,2,92144,76.32
134289272550592,2022-12-01,platform engineer,Apple,Tech,1,,71.26
134289272550640,2022-09-18,trainee,Siemens,non-Tech,2,62104,
134289272550688,2022-07-21,platform engineer,Apple,Tech,2,79338,91.58
134289272550736,2022-06-13,mechanic,Boeing,non-Tech,3,64928,79.68
134289272550784,,eletrician,Siemens,non-Tech,1,72925,89.59
134289272550832,2022-09-12,mechanic,Siemens,non-Tech,,89582,76.18
134289272550880,2022-10-16,devops engineer,Apple,Tech,1,92766,68.13
134289272550928,2022-08-14,platform engineer,Apple,Tech,1,85629,84.36
134289272550976,2022-09-04,mechanic,Boeing,non-Tech,3,,73.95
134289272551024,2022-10-08,trainee,Siemens,non-Tech,2,,90.18
134289272551072,2022-06-01,designer,Boeing,non-Tech,3,71655,85.62
134289272551120,2022-11-25,designer,Boeing,non-Tech,1,92192,81.92
134289272551168,,eletrician,Siemens,non-Tech,2,78159,74.67
134289272551216,2022-12-09,platform engineer,Apple,Tech,1,83955,94.99
134289272551264,2022-04-21,mechanic,Siemens,non-Tech,3,86441,91.8
134289272551312,2022-12-21,designer,Boeing,non-Tech,4,,80.55
134289272551360,2022-11-30,trainee,Siemens,non-Tech,1,83153,94.98
134289272551408,2022-09-17,trainee,Siemens,non-Tech,2,68742,72.45
134289272551456,2022-10-13,mechanic,Boeing,non-Tech,2,88751,80.9
134289272551504,2022-11-08,trainee,Siemens,non-Tech,2,91080,83.84
134289272551552,2022-08-13,mechanic,Siemens,non-Tech,2,72340,65.25
134289272551600,2022-11-30,mechanic,Siemens,non-Tech,1,64939,94.36
134289272551648,2022-09-12,mechanic,Boeing,non-Tech,2,71013,73.79
134289272551696,2022-08-07,trainee,Boeing,non-Tech,1,78808,80.73
134289272551744,2022-08-23,platform engineer,Apple,Tech,1,81870,93.58
134289272551792,2022-08-01,eletrician,Siemens,non-Tech,,72264,83.49
134289272551840,2022-12-25,mechanic,Boeing,non-Tech,2,77282,91.57
134289272551888,2022-12-29,trainee,Boeing,non-Tech,1,78085,69.28
134289272551936,2022-10-12,designer,Boeing,non-Tech,2,75162,65.75
134289272551984,,trainee,Boeing,non-Tech,3,77693,89.83
134289272552032,2022-10-20,database engineer,Apple,Tech,1,72145,74.63
134289272552080,2022-06-14,database engineer,Apple,Tech,3,73436,76.77
134289272552128,2022-12-10,database engineer,Apple,Tech,4,98039,83.34
134289272552176,2022-06-13,database engineer,Apple,Tech,2,71331,83.24
134289272552224,2022-11-05,devops engineer,Apple,Tech,2,85990,82.3
134289272552272,2022-10-18,devops engineer,Apple,Tech,,69985,86.35
134289272552320,2022-12-07,mechanic,Siemens,non-Tech,3,82311,90.05
134289272552368,2022-09-03,trainee,Boeing,non-Tech,3,68507,81.81
134289272552416,2022-06-29,trainee,Boeing,non-Tech,1,,88.2
134289272552464,2022-06-04,platform engineer,Apple,Tech,2,76133,67.65
134289272552512,2022-08-13,platform engineer,Apple,Tech,2,80639,83.58
134289272552560,2022-04-17,mechanic,Siemens,non-Tech,3,77191,60.47
134289272552608,2022-07-05,mechanic,Siemens,non-Tech,2,73175,74.31
134289272552656,2022-11-30,devops engineer,Apple,Tech,1,77683,84.17
134289272552704,2022-12-31,devops engineer,Apple,Tech,1,83967,71.75
134289272552752,2022-11-19,designer,Boeing,non-Tech,2,86341,68.22
134289272552800,2022-05-21,eletrician,Siemens,non-Tech,3,92721,63.34
134289272552848,2022-12-13,eletrician,Siemens,non-Tech,1,81948,95.73
134289272552896,2022-06-13,designer,Boeing,non-Tech,2,96705,
134289272552944,2022-10-23,trainee,Siemens,non-Tech,2,96432,82.14
134289272552992,2022-11-30,trainee,Boeing,non-Tech,2,62198,74.93
134289272553040,2022-12-29,devops engineer,Apple,Tech,2,,69.87
134289272553088,2022-12-05,mechanic,Siemens,non-Tech,2,71375,89.99
134289272553136,2022-12-12,mechanic,Siemens,non-Tech,1,91157,77.71
134289272553184,2022-11-12,trainee,Siemens,non-Tech,2,86602,72.0
134289272553232,2022-10-30,mechanic,Boeing,non-Tech,1,70917,83.72
134289272553280,2022-05-23,mechanic,Siemens,non-Tech,1,77150,87.15
134289272553328,2022-08-28,devops engineer,Apple,Tech,2,90611,74.49
134289272553376,2022-09-08,mechanic,Siemens,non-Tech,1,86992,75.46
134289272553424,,eletrician,Siemens,non-Tech,2,81382,82.74
134289273126976,2022-08-04,trainee,Boeing,non-Tech,1,80134,71.09
134289273127024,2022-11-23,eletrician,Siemens,non-Tech,2,66093,
134289273127072,,database engineer,Apple,Tech,3,68856,84.11
134289273127120,2022-11-13,mechanic,Boeing,non-Tech,3,79444,87.91
134289273127168,2022-12-29,trainee,Boeing,non-Tech,3,94175,74.9
134289273127216,2022-09-20,database engineer,Apple,Tech,1,81310,67.88
134289273127264,2022-11-15,mechanic,Boeing,non-Tech,4,74490,62.13
134289273127312,2022-11-09,mechanic,Boeing,non-Tech,2,68743,69.23
134289273127360,2022-12-10,mechanic,Boeing,non-Tech,3,89619,78.99
134289273127408,2022-12-25,platform engineer,Apple,Tech,1,77803,92.71
134289273127456,2022-12-24,trainee,Boeing,non-Tech,2,67789,85.06
134289273127504,2022-09-01,mechanic,Boeing,non-Tech,1,84141,74.0
134289273127552,2022-12-04,designer,Boeing,non-Tech,1,93137,99.46
134289273127600,,database engineer,Apple,Tech,2,63400,69.65
134289273127648,2022-07-18,trainee,Siemens,non-Tech,2,65023,74.25
134289273127696,2022-08-21,trainee,Boeing,non-Tech,1,91566,83.12
134289273127744,2022-09-19,platform engineer,Apple,Tech,2,61034,79.54
134289273127792,2022-10-21,designer,Boeing,non-Tech,4,88170,73.61
134289273127840,2022-08-16,mechanic,Boeing,non-Tech,3,86239,69.32
134289273127888,2022-10-03,mechanic,Siemens,non-Tech,4,87622,66.49
134289273127936,2022-10-18,platform engineer,Apple,Tech,3,92314,73.86
134289273127984,2022-06-23,platform engineer,Apple,Tech,3,82083,81.23
134289273128032,2022-08-10,designer,Boeing,non-Tech,1,64328,78.04
134289273128080,2022-08-31,platform engineer,Apple,Tech,2,78369,90.92
134289273128128,2022-11-27,eletrician,Siemens,non-Tech,1,72824,89.25
134289273128176,2022-12-18,database engineer,Apple,Tech,2,68855,70.13
134289273128224,2022-12-15,trainee,Siemens,non-Tech,2,98357,74.99
134289273128272,,mechanic,Siemens,non-Tech,2,74205,91.43
134289273128320,2022-08-14,trainee,Boeing,non-Tech,1,86915,77.83
134289273128368,2022-11-27,database engineer,Apple,Tech,1,89935,81.57
134289273128416,2022-11-19,designer,Boeing,non-Tech,,88880,65.99
134289273128464,2022-12-02,database engineer,Apple,Tech,3,85874,86.58
134289273128512,2022-07-21,trainee,Siemens,non-Tech,1,77385,83.35
134289273128560,2022-08-14,trainee,Siemens,non-Tech,1,83031,77.98
134289273128608,,database engineer,Apple,Tech,1,72851,86.67
134289273128656,2022-10-29,designer,Boeing,non-Tech,2,,78.35
134289273128704,2022-09-02,trainee,Boeing,non-Tech,2,77460,79.9
134289273128752,,designer,Boeing,non-Tech,2,87833,72.43
134289273128800,2022-12-06,database engineer,Apple,Tech,2,93867,71.34
134289273128848,2022-10-28,database engineer,Apple,Tech,1,94557,93.84
134289273128896,2022-09-09,designer,Boeing,non-Tech,2,79080,84.83
134289273128944,2022-12-29,eletrician,Siemens,non-Tech,,,82.15
134289273128992,2022-10-15,platform engineer,Apple,Tech,2,82990,81.91
134289273129040,2022-11-01,eletrician,Siemens,non-Tech,2,84392,88.03
134289273129088,2022-12-13,designer,Boeing,non-Tech,1,87873,72.65
134289273129136,2022-09-07,platform engineer,Apple,Tech,1,71067,73.29
134289273129184,2022-09-03,mechanic,Boeing,non-Tech,,72667,95.51
134289273129232,2022-12-23,trainee,Siemens,non-Tech,,69885,83.74
134289273129280,2022-08-17,trainee,Siemens,non-Tech,3,80748,76.99
134289273129328,2022-12-26,mechanic,Boeing,non-Tech,2,84602,70.03
134289273129376,2022-11-11,database engineer,Apple,Tech,1,87924,68.57
134289273129424,2022-10-26,mechanic,Siemens,non-Tech,3,95199,84.0
134289273129472,2022-07-01,platform engineer,Apple,Tech,3,97195,85.02
134289273129520,2022-10-17,devops engineer,Apple,Tech,3,83067,86.18
134289273129568,2022-10-07,devops engineer,Apple,Tech,2,63038,77.54
134289273129616,2022-12-25,designer,Boeing,non-Tech,2,82508,72.81
134289273129664,2022-10-05,mechanic,Siemens,non-Tech,2,90968,87.69
134289273129712,2022-12-15,designer,Boeing,non-Tech,2,82639,79.89
134289273129760,2022-06-29,mechanic,Boeing,non-Tech,2,97101,62.27
134289273129808,2022-12-12,designer,Boeing,non-Tech,2,99638,86.55
134289273129856,2022-03-21,eletrician,Siemens,non-Tech,3,91636,
134289273129904,2022-12-18,designer,Boeing,non-Tech,1,80918,81.49
134289273129952,2022-10-06,platform engineer,Apple,Tech,2,60774,90.61
134289273130000,2022-09-06,mechanic,Boeing,non-Tech,2,79502,86.25
134289273130048,2022-07-10,mechanic,Boeing,non-Tech,4,84856,76.74
134289273130096,2022-10-31,database engineer,Apple,Tech,2,62229,70.08
134289273130144,2022-12-21,mechanic,Siemens,non-Tech,2,76947,89.18
134289273130192,2022-11-01,devops engineer,Apple,Tech,1,77970,87.99
134289273130240,2022-09-19,designer,Boeing,non-Tech,1,87267,90.44
134289273130288,2022-11-16,database engineer,Apple,Tech,2,91360,70.29
134289273130336,2022-12-20,platform engineer,Apple,Tech,3,79968,95.09
134289273130384,2022-09-03,platform engineer,Apple,Tech,3,68471,71.59
134289273130432,2022-08-02,platform engineer,Apple,Tech,2,95636,72.86
134289273130480,2022-08-12,trainee,Boeing,non-Tech,2,75181,89.63
134289273130528,2022-11-11,platform engineer,Apple,Tech,2,80927,68.48
134289273130576,2022-12-13,trainee,Siemens,non-Tech,3,79272,
134289273130624,2022-07-23,mechanic,Boeing,non-Tech,1,75946,98.91
134289273130672,2022-11-08,designer,Boeing,non-Tech,2,88142,
134289273130720,2022-10-21,designer,Boeing,non-Tech,1,85330,69.92
134289273130768,2022-10-28,mechanic,Siemens,non-Tech,2,72089,
134289273130816,2022-11-02,designer,Boeing,non-Tech,2,83166,65.35
134289273130864,2022-08-24,eletrician,Siemens,non-Tech,1,99110,73.23
134289273130912,2022-11-27,trainee,Boeing,non-Tech,1,,96.99
134289273130960,2022-11-12,trainee,Boeing,non-Tech,1,81090,73.53
134289273131008,2022-09-24,designer,Boeing,non-Tech,2,98132,85.62
134289273131056,,trainee,Boeing,non-Tech,2,97182,75.25
134289273131104,2022-09-12,trainee,Boeing,non-Tech,1,86331,71.38
134289273131152,2022-12-07,trainee,Boeing,non-Tech,1,69587,64.64
134289273131200,2022-12-01,eletrician,Siemens,non-Tech,2,60446,62.1
134289273131248,2022-11-19,eletrician,Siemens,non-Tech,3,83281,83.1
134289273131296,2022-08-22,database engineer,Apple,Tech,3,98336,89.79
134289273131344,2022-05-05,database engineer,Apple,Tech,2,87375,69.29
134289273131392,2022-11-25,database engineer,Apple,Tech,3,89099,88.17
